order_id,order_date,origin_port,carrier,tpt,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight,delivery_status,is_late,total_weight
1447401977,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,555,21.5465867119161,On time,False,21.5465867119161
1447239932,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688633,PLANT03,PORT09,461,14.2681559662716,On time,False,14.2681559662716
1447312664,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689781,PLANT03,PORT09,284,0.366626251956212,On time,False,0.366626251956212
1447239934,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688587,PLANT03,PORT09,259,0.820868660462817,On time,False,0.820868660462817
1447239935,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688629,PLANT03,PORT09,330,3.40794090288734,On time,False,3.40794090288734
1447377763,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1688629,PLANT03,PORT09,333,1.97301841746109,On time,False,1.97301841746109
1447418574,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689546,PLANT03,PORT09,815,37.3127208215074,On time,False,37.3127208215074
1447356005,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689546,PLANT03,PORT09,482,11.4938162464522,On time,False,11.4938162464522
1447408601,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689546,PLANT03,PORT09,776,39.3127208215074,On time,False,39.3127208215074
1447174689,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,327,6.19477239567777,On time,False,6.19477239567777
1447292188,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,647,27.8239909506567,On time,False,27.8239909506567
1447195867,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,404,7.46358119961177,On time,False,7.46358119961177
1447215352,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689551,PLANT03,PORT09,261,0.223907435988353,On time,False,0.223907435988353
1447215351,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689548,PLANT03,PORT09,306,2.38335320419269,On time,False,2.38335320419269
1447292180,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689548,PLANT03,PORT09,311,4.91566598364743,On time,False,4.91566598364743
1447239933,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689548,PLANT03,PORT09,330,4.91566598364743,On time,False,4.91566598364743
1447334919,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689548,PLANT03,PORT09,360,6.25630216100582,On time,False,6.25630216100582
1447174688,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689547,PLANT03,PORT09,311,1.15178034997021,On time,False,1.15178034997021
1447195866,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689547,PLANT03,PORT09,1334,67.9862718731383,On time,False,67.9862718731383
1447418573,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689547,PLANT03,PORT09,1235,65.0990131919888,On time,False,65.0990131919888
1447408596,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689547,PLANT03,PORT09,336,3.88725868114947,On time,False,3.88725868114947
1447236709,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689547,PLANT03,PORT09,303,3.88725868114947,On time,False,3.88725868114947
1447236711,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1674853,PLANT03,PORT09,322,4.36498516320475,On time,False,4.36498516320475
1447377765,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1672722,PLANT03,PORT09,449,16.3312334635253,On time,False,16.3312334635253
1447236710,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1672722,PLANT03,PORT09,536,20.06,On time,False,20.06
1447141984,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689145,PLANT03,PORT09,456,0.715383872258795,On time,False,0.715383872258795
1447377770,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689145,PLANT03,PORT09,518,0.715383872258795,On time,False,0.715383872258795
1447356014,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689145,PLANT03,PORT09,808,1.78845968064699,On time,False,1.78845968064699
1447401974,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1662552,PLANT03,PORT09,923,2.75205736790411,On time,False,2.75205736790411
1447195861,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1662552,PLANT03,PORT09,792,2.29338113992009,On time,False,2.29338113992009
1447281074,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1662552,PLANT03,PORT09,793,2.29338113992009,On time,False,2.29338113992009
1447154372,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1652615,PLANT03,PORT09,334,1.68592964824121,On time,False,1.68592964824121
1447369857,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1687346,PLANT03,PORT09,353,0.417427544207205,On time,False,0.417427544207205
1447239931,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1687346,PLANT03,PORT09,248,0.208713772103603,On time,False,0.208713772103603
1447388774,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1687346,PLANT03,PORT09,331,1.04356886051801,On time,False,1.04356886051801
1447239930,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1687346,PLANT03,PORT09,329,1.25228263262161,On time,False,1.25228263262161
1447154373,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677891,PLANT03,PORT09,421,0.33071269035533,On time,False,0.33071269035533
1447195863,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660563,PLANT03,PORT09,1326,9.24,On time,False,9.24
1447174691,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660563,PLANT03,PORT09,1016,5.62,On time,False,5.62
1447418571,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,1260,8.82530374264867,On time,False,8.82530374264867
1447338996,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,783,4.41265187132434,On time,False,4.41265187132434
1447418570,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,1270,8.82530374264867,On time,False,8.82530374264867
1447406923,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,612,2.6475911227946,On time,False,2.6475911227946
1447356011,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,816,4.41265187132434,On time,False,4.41265187132434
1447334920,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,861,4.64,On time,False,4.64
1447195862,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660897,PLANT03,PORT09,647,3.17679644344308,On time,False,3.17679644344308
1447281076,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660897,PLANT03,PORT09,1274,7.94199110860769,On time,False,7.94199110860769
1447312662,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660897,PLANT03,PORT09,756,3.97099555430384,On time,False,3.97099555430384
1447418572,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,3243,21.72,On time,False,21.72
1447174693,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660897,PLANT03,PORT09,2350,16.6,On time,False,16.6
1447377760,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,1051,5.68,On time,False,5.68
1447377761,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,3261,22.5,On time,False,22.5
1447174701,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660885,PLANT03,PORT09,1028,6.04,On time,False,6.04
1447401975,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,831,1.85906465699394,On time,False,1.85906465699394
1447334921,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,1284,3.71812931398788,On time,False,3.71812931398788
1447280999,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,1122,3.1604099168897,On time,False,3.1604099168897
1447401976,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,1307,3.71812931398788,On time,False,3.71812931398788
1447356013,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,1277,3.71812931398788,On time,False,3.71812931398788
1447281000,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,2791,6.94,On time,False,6.94
1447292183,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,470,2.37866666666667,On time,False,2.37866666666667
1447215350,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,393,1.18933333333333,On time,False,1.18933333333333
1447292184,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,578,3.52,On time,False,3.52
1447141982,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,724,4.16,On time,False,4.16
1447377764,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,786,4.88,On time,False,4.88
1447367376,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666507,PLANT03,PORT09,1273,9.72,On time,False,9.72
1447396244,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666507,PLANT03,PORT09,977,6.36,On time,False,6.36
1447292181,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,494,2.74498098310144,On time,False,2.74498098310144
1447215349,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,339,1.37249049155072,On time,False,1.37249049155072
1447292182,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,576,4.11747147465216,On time,False,4.11747147465216
1447141981,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,694,5.16,On time,False,5.16
1447377758,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,888,7.48,On time,False,7.48
1447377759,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,955,8.5,On time,False,8.5
1447356009,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,1304,10.1,On time,False,10.1
1447284946,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1689601,PLANT03,PORT09,414,4.16,On time,False,4.16
1447369859,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1687644,PLANT03,PORT09,940,7.76,On time,False,7.76
1447418575,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555_24,1660551,PLANT03,PORT09,299,1.4409514370664,On time,False,1.4409514370664
1447173717,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,691,5.89786008230453,Early,False,5.89786008230453
1447173718,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,631,5.89786008230453,Early,False,5.89786008230453
1447373447,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,658,5.89786008230453,Early,False,5.89786008230453
1447403035,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,629,5.89786008230453,Early,False,5.89786008230453
1447172404,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,1028,10.7957201646091,Early,False,10.7957201646091
1447172393,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,1390,17.6,Early,False,17.6
1447258797,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,1411,17.52,Early,False,17.52
1447373390,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,3480,48.08,Early,False,48.08
1447296141,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,2453,32.68,Early,False,32.68
1447266824,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,4942,78.98,Early,False,78.98
1447389183,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,2775,40.0,Early,False,40.0
1447183408,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,2755,39.98,Early,False,39.98
1447373367,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1643057,PLANT03,PORT09,689,4.13893864473259,Early,False,4.13893864473259
1447385816,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,490,2.86153846153846,Early,False,2.86153846153846
1447283549,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,414,1.90769230769231,Early,False,1.90769230769231
1447390881,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,513,3.38,Early,False,3.38
1447405702,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,510,3.32,Early,False,3.32
1447173727,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,336,0.409636480963648,Early,False,0.409636480963648
1447195159,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,309,0.409636480963648,Early,False,0.409636480963648
1447172400,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,283,0.409636480963648,Early,False,0.409636480963648
1447195164,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,321,0.409636480963648,Early,False,0.409636480963648
1447191813,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,274,0.819272961927296,Early,False,0.819272961927296
1447265652,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,404,2.66,Early,False,2.66
1447373401,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658532,PLANT03,PORT09,436,2.68,Early,False,2.68
1447165379,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,371,0.960233512724619,Early,False,0.960233512724619
1447232844,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,487,2.86636869470036,Early,False,2.86636869470036
1447172395,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,447,2.86636869470036,Early,False,2.86636869470036
1447269532,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,336,1.28986591261516,Early,False,1.28986591261516
1447232842,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,315,0.429955304205053,Early,False,0.429955304205053
1447174705,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,246,0.143318434735018,Early,False,0.143318434735018
1447261831,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,372,0.859910608410106,Early,False,0.859910608410106
1447373422,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,415,1.30419775608866,Early,False,1.30419775608866
1447267059,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,411,1.28986591261516,Early,False,1.28986591261516
1447232843,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,312,0.745255860622092,Early,False,0.745255860622092
1447173723,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,413,1.43318434735018,Early,False,1.43318434735018
1447232855,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,321,0.143318434735018,Early,False,0.143318434735018
1447373431,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,398,1.14654747788014,Early,False,1.14654747788014
1447261845,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,534,2.86636869470036,Early,False,2.86636869470036
1447232845,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,363,1.28986591261516,Early,False,1.28986591261516
1447173726,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,486,3.1,Early,False,3.1
1447236509,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,528,3.44,Early,False,3.44
1447236510,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,887,7.06,Early,False,7.06
1447330341,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1658528,PLANT03,PORT09,1486,9.9,Early,False,9.9
1447232867,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1649002,PLANT03,PORT09,323,0.742962090887686,Early,False,0.742962090887686
1447373436,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1649002,PLANT03,PORT09,374,0.742962090887686,Early,False,0.742962090887686
1447293118,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1649008,PLANT03,PORT09,397,1.29769911504425,Early,False,1.29769911504425
1447212039,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1692402,PLANT03,PORT09,336,0.66468085106383,Early,False,0.66468085106383
1447228785,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696757,PLANT03,PORT09,270,2.10470844414329,Early,False,2.10470844414329
1447167295,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696752,PLANT03,PORT09,342,1.09106646058733,Early,False,1.09106646058733
1447228786,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696758,PLANT03,PORT09,334,1.85914643546859,Early,False,1.85914643546859
1447283841,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696758,PLANT03,PORT09,309,1.19944931320554,Early,False,1.19944931320554
1447241520,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696758,PLANT03,PORT09,270,0.299862328301386,Early,False,0.299862328301386
1447283240,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696758,PLANT03,PORT09,312,2.39889862641109,Early,False,2.39889862641109
1447390905,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696746,PLANT03,PORT09,248,0.309360220242527,Early,False,0.309360220242527
1447390903,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696746,PLANT03,PORT09,272,0.176777268710016,Early,False,0.176777268710016
1447183419,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696746,PLANT03,PORT09,331,2.12132722452019,Early,False,2.12132722452019
1447183418,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696746,PLANT03,PORT09,285,1.41421814968012,Early,False,1.41421814968012
1447390904,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696746,PLANT03,PORT09,330,0.57452612330755,Early,False,0.57452612330755
1447390906,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696746,PLANT03,PORT09,330,0.353554537420031,Early,False,0.353554537420031
1447194400,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696748,PLANT03,PORT09,328,0.717010634750203,Early,False,0.717010634750203
1447283839,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696748,PLANT03,PORT09,333,0.358505317375102,Early,False,0.358505317375102
1447283840,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696748,PLANT03,PORT09,254,0.358505317375102,Early,False,0.358505317375102
1447305836,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1676563,PLANT03,PORT09,277,0.782341137123746,Early,False,0.782341137123746
1447275662,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1676563,PLANT03,PORT09,289,0.782341137123746,Early,False,0.782341137123746
1447281386,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1676566,PLANT03,PORT09,431,1.46935268110841,Early,False,1.46935268110841
1447281385,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1676566,PLANT03,PORT09,467,1.46935268110841,Early,False,1.46935268110841
1447163027,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1675615,PLANT03,PORT09,596,3.09587943079938,Early,False,3.09587943079938
1447184519,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1675654,PLANT03,PORT09,358,0.708866371120963,Early,False,0.708866371120963
1447216656,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1676853,PLANT03,PORT09,608,0.924568906434191,Early,False,0.924568906434191
1447140260,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,324,0.0197982380579565,Early,False,0.0197982380579565
1447400415,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,276,0.0593947141738694,Early,False,0.0593947141738694
1447173729,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,346,0.0593947141738694,Early,False,0.0593947141738694
1447373444,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,262,0.0197982380579565,Early,False,0.0197982380579565
1447196660,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,291,0.0989911902897823,Early,False,0.0989911902897823
1447140284,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,312,0.0197982380579565,Early,False,0.0197982380579565
1447373443,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,320,0.0593947141738694,Early,False,0.0593947141738694
1447172413,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,263,0.0197982380579565,Early,False,0.0197982380579565
1447172423,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,344,0.0197982380579565,Early,False,0.0197982380579565
1447140283,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,258,0.0197982380579565,Early,False,0.0197982380579565
1447196687,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1680210,PLANT03,PORT09,315,0.126708723570921,Early,False,0.126708723570921
1447375317,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,1124,2.57544901415518,Early,False,2.57544901415518
1447175873,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,340,0.321931126769398,Early,False,0.321931126769398
1447173725,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,653,1.32635624228992,Early,False,1.32635624228992
1447258701,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,490,0.643862253538796,Early,False,0.643862253538796
1447172436,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,381,0.321931126769398,Early,False,0.321931126769398
1447173724,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,425,0.296176636627846,Early,False,0.296176636627846
1447313159,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1655818,PLANT03,PORT09,3775,10.84,Early,False,10.84
1447172417,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668606,PLANT03,PORT09,358,3.76,Early,False,3.76
1447204348,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668606,PLANT03,PORT09,351,3.76,Early,False,3.76
1447184523,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668612,PLANT03,PORT09,314,0.893459715639811,Early,False,0.893459715639811
1447418504,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668607,PLANT03,PORT09,404,4.05866177818515,Early,False,4.05866177818515
1447172428,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668612,PLANT03,PORT09,496,7.42,Early,False,7.42
1447172434,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668612,PLANT03,PORT09,823,13.98,Early,False,13.98
1447312219,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668608,PLANT03,PORT09,1243,23.46,Early,False,23.46
1447235297,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,292,0.252067620286086,Early,False,0.252067620286086
1447235301,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,314,1.63843953185956,Early,False,1.63843953185956
1447235300,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,289,1.51240572171652,Early,False,1.51240572171652
1447321402,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,286,0.630169050715215,Early,False,0.630169050715215
1447172441,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,347,2.08,Early,False,2.08
1447283718,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,380,2.32,Early,False,2.32
1447283716,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,312,2.32,Early,False,2.32
1447283713,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,383,2.3,Early,False,2.3
1447283717,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,289,2.3,Early,False,2.3
1447283715,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,344,2.3,Early,False,2.3
1447283714,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700094,PLANT03,PORT09,316,2.3,Early,False,2.3
1447174214,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700097,PLANT03,PORT09,338,1.78721934369603,Early,False,1.78721934369603
1447167309,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700097,PLANT03,PORT09,425,4.02124352331606,Early,False,4.02124352331606
1447261180,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700097,PLANT03,PORT09,344,1.11701208981002,Early,False,1.11701208981002
1447215309,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700097,PLANT03,PORT09,413,1.78721934369603,Early,False,1.78721934369603
1447261179,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700097,PLANT03,PORT09,348,0.67020725388601,Early,False,0.67020725388601
1447193435,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689298,PLANT03,PORT09,322,0.210250323900249,Early,False,0.210250323900249
